algorithm,instance,nodes,edges,diameter,diam_lB,diam_uB,radius,time,sep_size,balance,ratio,exit
TRI_NE_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,3997,217,0.466491,0.087571,post
TRI,vlsi/LIN/lin25,8007,14743,128,125,160,75,399445,230,0.615832,0.077598,cycle_expansion
TRI_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,5196,230,0.615832,0.077598,post
TRI_DMD_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,5911,230,0.615832,0.077598,post
TRI_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,818,230,0.615832,0.077598,post
TRI_NE_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,2448,230,0.615832,0.077598,post
TRI,vlsi/LIN/lin25,8007,14743,128,125,160,75,381872,207,0.968206,0.053948,cycle_expansion
TRI_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,5506,207,0.968206,0.053948,post
TRI_DMD_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,6871,207,0.968206,0.053948,post
TRI_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,731,207,0.968206,0.053948,post
TRI_NE_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,2382,207,0.968206,0.053948,post
TRI,vlsi/LIN/lin25,8007,14743,128,125,160,75,380781,196,0.989050,0.050463,cycle_expansion
TRI_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,4830,196,0.989050,0.050463,post
TRI_DMD_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,6119,196,0.989050,0.050463,post
TRI_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,755,196,0.989050,0.050463,post
TRI_NE_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,2299,196,0.989050,0.050463,post
TRI,vlsi/LIN/lin25,8007,14743,128,125,160,75,404353,206,0.624870,0.068667,cycle_expansion
TRI_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,4410,206,0.624870,0.068667,post
TRI_DMD_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,5251,206,0.624870,0.068667,post
TRI_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,770,206,0.624870,0.068667,post
TRI_NE_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,2676,206,0.624870,0.068667,post
TRI,vlsi/LIN/lin25,8007,14743,128,125,160,75,364532,230,0.800231,0.066532,cycle_expansion
TRI_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,4306,230,0.800231,0.066532,post
TRI_DMD_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,5368,230,0.800231,0.066532,post
TRI_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,810,230,0.800231,0.066532,post
TRI_NE_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,2223,230,0.800231,0.066532,post
TRI,vlsi/LIN/lin25,8007,14743,128,125,160,75,175789,243,0.457207,0.099754,bfs_level
TRI_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,7139,243,0.457207,0.099754,post
TRI_DMD_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,7749,243,0.457207,0.099754,post
TRI_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,777,243,0.457207,0.099754,post
TRI_NE_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,5249,243,0.457207,0.099754,post
TRI,vlsi/LIN/lin25,8007,14743,128,125,160,75,388021,221,0.612342,0.074738,cycle_expansion
TRI_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,5103,221,0.612342,0.074738,post
TRI_DMD_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,5163,221,0.612342,0.074738,post
TRI_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,737,221,0.612342,0.074738,post
TRI_NE_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,2723,221,0.612342,0.074738,post
TRI,vlsi/LIN/lin25,8007,14743,128,125,160,75,417769,221,0.570391,0.078147,cycle_expansion
TRI_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,6296,221,0.570391,0.078147,post
TRI_DMD_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,8725,221,0.570391,0.078147,post
TRI_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,981,221,0.570391,0.078147,post
TRI_NE_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,3865,221,0.570391,0.078147,post
TRI,vlsi/LIN/lin25,8007,14743,128,125,160,75,476802,209,0.536855,0.076725,cycle_expansion
TRI_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,5283,209,0.536855,0.076725,post
TRI_DMD_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,5543,209,0.536855,0.076725,post
TRI_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,1180,209,0.536855,0.076725,post
TRI_NE_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,3299,209,0.536855,0.076725,post
TRI,vlsi/LIN/lin25,8007,14743,128,125,160,75,444036,229,0.673768,0.073140,cycle_expansion
TRI_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,5953,229,0.673768,0.073140,post
TRI_DMD_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,6660,229,0.673768,0.073140,post
TRI_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,925,229,0.673768,0.073140,post
TRI_NE_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,4715,229,0.673768,0.073140,post
TRI,vlsi/LIN/lin25,8007,14743,128,125,160,75,218268,238,0.496052,0.092391,bfs_level
TRI_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,8206,238,0.496052,0.092391,post
TRI_DMD_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,9274,238,0.496052,0.092391,post
TRI_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,1953,238,0.496052,0.092391,post
TRI_NE_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,4000,238,0.496052,0.092391,post
TRI,vlsi/LIN/lin25,8007,14743,128,125,160,75,432097,233,0.678325,0.074157,cycle_expansion
TRI_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,8182,233,0.678325,0.074157,post
TRI_DMD_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,6821,233,0.678325,0.074157,post
TRI_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,1160,233,0.678325,0.074157,post
TRI_NE_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,5103,233,0.678325,0.074157,post
TRI,vlsi/LIN/lin25,8007,14743,128,125,160,75,838297,168,0.758017,0.049704,cycle_expansion
TRI_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,5458,168,0.758017,0.049704,post
TRI_DMD_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,6553,168,0.758017,0.049704,post
TRI_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,1083,168,0.758017,0.049704,post
TRI_NE_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,5102,168,0.758017,0.049704,post
TRI,vlsi/LIN/lin25,8007,14743,128,125,160,75,539749,213,0.959276,0.055818,cycle_expansion
TRI_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,7825,213,0.959276,0.055818,post
TRI_DMD_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,8175,213,0.959276,0.055818,post
TRI_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,1656,213,0.959276,0.055818,post
TRI_NE_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,5887,213,0.959276,0.055818,post
TRI,vlsi/LIN/lin25,8007,14743,128,125,160,75,479418,176,0.553462,0.063082,cycle_expansion
TRI_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,5005,176,0.553462,0.063082,post
TRI_DMD_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,5815,176,0.553462,0.063082,post
TRI_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,1347,176,0.553462,0.063082,post
TRI_NE_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,4531,176,0.553462,0.063082,post
TRI,vlsi/LIN/lin25,8007,14743,128,125,160,75,1116846,217,0.673469,0.069219,cycle_expansion
TRI_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,7363,217,0.673469,0.069219,post
TRI_DMD_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,12293,217,0.673469,0.069219,post
TRI_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,1907,217,0.673469,0.069219,post
TRI_NE_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,6352,217,0.673469,0.069219,post
TRI,vlsi/LIN/lin25,8007,14743,128,125,160,75,649453,202,0.547997,0.073109,cycle_expansion
TRI_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,6833,202,0.547997,0.073109,post
TRI_DMD_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,7437,202,0.547997,0.073109,post
TRI_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,1165,202,0.547997,0.073109,post
TRI_NE_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,5177,202,0.547997,0.073109,post
TRI,vlsi/LIN/lin25,8007,14743,128,125,160,75,631874,211,0.638848,0.069431,cycle_expansion
TRI_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,81939,211,0.638848,0.069431,post
TRI_DMD_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,41831,211,0.638848,0.069431,post
TRI_NE,vlsi/LIN/lin25,8007,14743,128,125,160,75,2542,211,0.638848,0.069431,post
TRI_NE_DMD,vlsi/LIN/lin25,8007,14743,128,125,160,75,46065,211,0.638848,0.069431,post
TRI,vlsi/LIN/lin19,2010,3662,67,65,92,41,107241,103,0.524380,0.157012,cycle_expansion
TRI_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,766,103,0.524380,0.157012,post
TRI_DMD_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,709,103,0.524380,0.157012,post
TRI_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,96,103,0.524380,0.157012,post
TRI_NE_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,414,103,0.524380,0.157012,post
TRI,vlsi/LIN/lin19,2010,3662,67,65,92,41,74033,117,0.896794,0.130726,cycle_expansion
TRI_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,814,117,0.896794,0.130726,post
TRI_DMD_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,765,117,0.896794,0.130726,post
TRI_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,77,117,0.896794,0.130726,post
TRI_NE_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,301,117,0.896794,0.130726,post
TRI,vlsi/LIN/lin19,2010,3662,67,65,92,41,68545,94,0.661752,0.123198,cycle_expansion
TRI_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,598,94,0.661752,0.123198,post
TRI_DMD_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,616,94,0.661752,0.123198,post
TRI_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,72,94,0.661752,0.123198,post
TRI_NE_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,351,94,0.661752,0.123198,post
TRI,vlsi/LIN/lin19,2010,3662,67,65,92,41,63458,116,0.888335,0.130191,cycle_expansion
TRI_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,727,116,0.888335,0.130191,post
TRI_DMD_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,673,116,0.888335,0.130191,post
TRI_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,78,116,0.888335,0.130191,post
TRI_NE_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,409,116,0.888335,0.130191,post
TRI,vlsi/LIN/lin19,2010,3662,67,65,92,41,61880,118,0.625430,0.162088,cycle_expansion
TRI_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,1050,118,0.625430,0.162088,post
TRI_DMD_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,812,118,0.625430,0.162088,post
TRI_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,84,118,0.625430,0.162088,post
TRI_NE_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,526,118,0.625430,0.162088,post
TRI,vlsi/LIN/lin19,2010,3662,67,65,92,41,28411,108,0.509524,0.168224,bfs_level
TRI_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,676,108,0.509524,0.168224,post
TRI_DMD_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,701,108,0.509524,0.168224,post
TRI_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,74,108,0.509524,0.168224,post
TRI_NE_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,497,108,0.509524,0.168224,post
TRI,vlsi/LIN/lin19,2010,3662,67,65,92,41,27275,117,0.426526,0.206714,bfs_level
TRI_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,816,117,0.426526,0.206714,post
TRI_DMD_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,773,117,0.426526,0.206714,post
TRI_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,101,117,0.426526,0.206714,post
TRI_NE_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,664,117,0.426526,0.206714,post
TRI,vlsi/LIN/lin19,2010,3662,67,65,92,41,60877,109,0.655923,0.144754,cycle_expansion
TRI_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,643,109,0.655923,0.144754,post
TRI_DMD_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,637,109,0.655923,0.144754,post
TRI_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,76,109,0.655923,0.144754,post
TRI_NE_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,416,109,0.655923,0.144754,post
TRI,vlsi/LIN/lin19,2010,3662,67,65,92,41,65545,112,0.697674,0.143590,cycle_expansion
TRI_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,916,112,0.697674,0.143590,post
TRI_DMD_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,801,112,0.697674,0.143590,post
TRI_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,121,112,0.697674,0.143590,post
TRI_NE_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,430,112,0.697674,0.143590,post
TRI,vlsi/LIN/lin19,2010,3662,67,65,92,41,66022,107,0.717509,0.134591,cycle_expansion
TRI_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,480,107,0.717509,0.134591,post
TRI_DMD_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,535,107,0.717509,0.134591,post
TRI_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,77,107,0.717509,0.134591,post
TRI_NE_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,305,107,0.717509,0.134591,post
TRI,vlsi/LIN/lin19,2010,3662,67,65,92,41,27417,119,0.506773,0.187107,bfs_level
TRI_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,945,119,0.506773,0.187107,post
TRI_DMD_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,866,119,0.506773,0.187107,post
TRI_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,77,119,0.506773,0.187107,post
TRI_NE_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,640,119,0.506773,0.187107,post
TRI,vlsi/LIN/lin19,2010,3662,67,65,92,41,63703,122,0.753018,0.150432,cycle_expansion
TRI_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,724,122,0.753018,0.150432,post
TRI_DMD_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,840,122,0.753018,0.150432,post
TRI_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,104,122,0.753018,0.150432,post
TRI_NE_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,446,122,0.753018,0.150432,post
TRI,vlsi/LIN/lin19,2010,3662,67,65,92,41,68619,97,0.980331,0.102429,cycle_expansion
TRI_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,480,97,0.980331,0.102429,post
TRI_DMD_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,439,97,0.980331,0.102429,post
TRI_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,74,97,0.980331,0.102429,post
TRI_NE_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,301,97,0.980331,0.102429,post
TRI,vlsi/LIN/lin19,2010,3662,67,65,92,41,110222,125,0.526316,0.192308,bfs_level
TRI_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,1496,125,0.526316,0.192308,post
TRI_DMD_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,5820,125,0.526316,0.192308,post
TRI_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,272,125,0.526316,0.192308,post
TRI_NE_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,1025,125,0.526316,0.192308,post
TRI,vlsi/LIN/lin19,2010,3662,67,65,92,41,40234,121,0.431061,0.212654,bfs_level
TRI_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,1132,121,0.431061,0.212654,post
TRI_DMD_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,1004,121,0.431061,0.212654,post
TRI_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,89,121,0.431061,0.212654,post
TRI_NE_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,750,121,0.431061,0.212654,post
TRI,vlsi/LIN/lin19,2010,3662,67,65,92,41,123218,85,0.960285,0.090138,cycle_expansion
TRI_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,4032,85,0.960285,0.090138,post
TRI_DMD_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,992,85,0.960285,0.090138,post
TRI_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,172,85,0.960285,0.090138,post
TRI_NE_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,1052,85,0.960285,0.090138,post
TRI,vlsi/LIN/lin19,2010,3662,67,65,92,41,109059,87,0.790503,0.102473,cycle_expansion
TRI_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,576,87,0.790503,0.102473,post
TRI_DMD_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,854,87,0.790503,0.102473,post
TRI_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,133,87,0.790503,0.102473,post
TRI_NE_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,498,87,0.790503,0.102473,post
TRI,vlsi/LIN/lin19,2010,3662,67,65,92,41,139895,90,0.560976,0.130435,cycle_expansion
TRI_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,2829,90,0.560976,0.130435,post
TRI_DMD_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,1192,90,0.560976,0.130435,post
TRI_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,279,90,0.560976,0.130435,post
TRI_NE_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,866,90,0.560976,0.130435,post
TRI,vlsi/LIN/lin19,2010,3662,67,65,92,41,411331,93,0.529928,0.140060,cycle_expansion
TRI_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,6972,93,0.529928,0.140060,post
TRI_DMD_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,2881,93,0.529928,0.140060,post
TRI_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,770,93,0.529928,0.140060,post
TRI_NE_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,753,93,0.529928,0.140060,post
TRI,vlsi/LIN/lin19,2010,3662,67,65,92,41,105071,121,0.707957,0.154534,cycle_expansion
TRI_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,1137,121,0.707957,0.154534,post
TRI_DMD_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,799,121,0.707957,0.154534,post
TRI_NE,vlsi/LIN/lin19,2010,3662,67,65,92,41,99,121,0.707957,0.154534,post
TRI_NE_DMD,vlsi/LIN/lin19,2010,3662,67,65,92,41,468,121,0.707957,0.154534,post
TRI,vlsi/LIN/lin18,1994,3646,66,64,93,40,42009,118,0.445300,0.204152,bfs_level
TRI_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,1109,118,0.445300,0.204152,post
TRI_DMD_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,1936,118,0.445300,0.204152,post
TRI_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,189,118,0.445300,0.204152,post
TRI_NE_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,804,118,0.445300,0.204152,post
TRI,vlsi/LIN/lin18,1994,3646,66,64,93,40,41590,90,0.479409,0.145867,bfs_level
TRI_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,1241,90,0.479409,0.145867,post
TRI_DMD_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,1481,90,0.479409,0.145867,post
TRI_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,174,90,0.479409,0.145867,post
TRI_NE_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,687,90,0.479409,0.145867,post
TRI,vlsi/LIN/lin18,1994,3646,66,64,93,40,110901,115,0.838552,0.134189,cycle_expansion
TRI_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,1631,115,0.838552,0.134189,post
TRI_DMD_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,1463,115,0.838552,0.134189,post
TRI_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,455,115,0.838552,0.134189,post
TRI_NE_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,739,115,0.838552,0.134189,post
TRI,vlsi/LIN/lin18,1994,3646,66,64,93,40,121115,83,0.828708,0.095843,cycle_expansion
TRI_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,992,83,0.828708,0.095843,post
TRI_DMD_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,905,83,0.828708,0.095843,post
TRI_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,144,83,0.828708,0.095843,post
TRI_NE_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,515,83,0.828708,0.095843,post
TRI,vlsi/LIN/lin18,1994,3646,66,64,93,40,121769,94,0.923077,0.103070,cycle_expansion
TRI_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,1392,94,0.923077,0.103070,post
TRI_DMD_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,1704,94,0.923077,0.103070,post
TRI_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,275,94,0.923077,0.103070,post
TRI_NE_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,568,94,0.923077,0.103070,post
TRI,vlsi/LIN/lin18,1994,3646,66,64,93,40,129397,98,0.975000,0.104701,cycle_expansion
TRI_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,1608,98,0.975000,0.104701,post
TRI_DMD_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,1700,98,0.975000,0.104701,post
TRI_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,392,98,0.975000,0.104701,post
TRI_NE_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,945,98,0.975000,0.104701,post
TRI,vlsi/LIN/lin18,1994,3646,66,64,93,40,131184,104,0.812081,0.122786,cycle_expansion
TRI_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,1472,104,0.812081,0.122786,post
TRI_DMD_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,1875,104,0.812081,0.122786,post
TRI_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,449,104,0.812081,0.122786,post
TRI_NE_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,673,104,0.812081,0.122786,post
TRI,vlsi/LIN/lin18,1994,3646,66,64,93,40,122875,97,0.801519,0.114929,cycle_expansion
TRI_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,812,97,0.801519,0.114929,post
TRI_DMD_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,1105,97,0.801519,0.114929,post
TRI_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,299,97,0.801519,0.114929,post
TRI_NE_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,1194,97,0.801519,0.114929,post
TRI,vlsi/LIN/lin18,1994,3646,66,64,93,40,133178,110,0.704977,0.141207,cycle_expansion
TRI_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,1763,110,0.704977,0.141207,post
TRI_DMD_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,1279,110,0.704977,0.141207,post
TRI_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,321,110,0.704977,0.141207,post
TRI_NE_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,1334,110,0.704977,0.141207,post
TRI,vlsi/LIN/lin18,1994,3646,66,64,93,40,171879,104,0.771321,0.126367,cycle_expansion
TRI_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,8572,104,0.771321,0.126367,post
TRI_DMD_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,6965,104,0.771321,0.126367,post
TRI_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,4269,104,0.771321,0.126367,post
TRI_NE_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,7850,104,0.771321,0.126367,post
TRI,vlsi/LIN/lin18,1994,3646,66,64,93,40,98533,115,0.485375,0.187296,bfs_level
TRI_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,1291,115,0.485375,0.187296,post
TRI_DMD_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,1206,115,0.485375,0.187296,post
TRI_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,1138,115,0.485375,0.187296,post
TRI_NE_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,1204,115,0.485375,0.187296,post
TRI,vlsi/LIN/lin18,1994,3646,66,64,93,40,177314,113,0.753029,0.139851,cycle_expansion
TRI_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,2315,113,0.753029,0.139851,post
TRI_DMD_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,2000,113,0.753029,0.139851,post
TRI_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,197,113,0.753029,0.139851,post
TRI_NE_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,983,113,0.753029,0.139851,post
TRI,vlsi/LIN/lin18,1994,3646,66,64,93,40,182392,112,0.788973,0.134940,cycle_expansion
TRI_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,2014,112,0.788973,0.134940,post
TRI_DMD_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,2612,112,0.788973,0.134940,post
TRI_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,497,112,0.788973,0.134940,post
TRI_NE_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,1999,112,0.788973,0.134940,post
TRI,vlsi/LIN/lin18,1994,3646,66,64,93,40,92516,121,0.412519,0.221207,bfs_level
TRI_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,1514,121,0.412519,0.221207,post
TRI_DMD_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,1606,121,0.412519,0.221207,post
TRI_NE,vlsi/LIN/lin18,1994,3646,66,64,93,40,169,121,0.412519,0.221207,post
TRI_NE_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,900,121,0.412519,0.221207,post
TRI,vlsi/LIN/lin18,1994,3646,66,64,93,40,210658,101,0.564463,0.147877,cycle_expansion
TRI_DMD,vlsi/LIN/lin18,1994,3646,66,64,93,40,1359,101,0.564463,0.147877,post
