algorithm,instance,nodes,edges,diameter,diam_lB,diam_uB,radius,time,sep_size,balance,ratio,exit
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,180,100,0.484909,0.031596,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,749,100,0.508013,0.030628,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23777,162,0.509878,0.049815,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1072,156,0.537332,0.046318,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1124,152,0.537971,0.045077,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,186,158,0.510505,0.048526,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1092,156,0.537332,0.046318,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23946,100,0.493144,0.031240,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,669,100,0.516508,0.030294,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,752,100,0.516508,0.030294,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,178,100,0.493144,0.031240,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,747,100,0.516508,0.030294,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23715,102,0.489852,0.032015,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,695,102,0.513590,0.031022,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,803,102,0.513590,0.031022,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,180,102,0.489852,0.032015,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,765,102,0.513590,0.031022,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23692,176,0.475299,0.056811,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1231,176,0.504616,0.054574,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1353,176,0.504616,0.054574,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,189,176,0.475299,0.056811,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1288,176,0.504616,0.054574,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23690,100,0.498686,0.031008,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,687,100,0.521985,0.030084,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,797,100,0.521985,0.030084,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,181,100,0.498686,0.031008,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,768,100,0.521985,0.030084,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23755,155,0.478748,0.049679,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1076,149,0.505543,0.046016,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1188,145,0.506167,0.044725,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,189,151,0.479362,0.048335,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1125,149,0.505543,0.046016,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23744,102,0.488479,0.032075,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,685,102,0.512172,0.031079,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,825,102,0.512172,0.031079,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,180,102,0.488479,0.032075,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,768,102,0.512172,0.031079,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23718,165,0.489556,0.052149,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1152,165,0.507989,0.050879,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1239,165,0.507989,0.050879,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,187,165,0.489556,0.052149,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1200,165,0.507989,0.050879,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23796,108,0.504194,0.033272,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,800,107,0.527603,0.031988,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,851,107,0.527603,0.031988,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,180,108,0.504194,0.033272,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,858,107,0.527603,0.031988,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23829,100,0.494065,0.031201,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,647,100,0.517457,0.030257,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,738,100,0.517457,0.030257,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,177,100,0.494065,0.031201,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,737,100,0.517457,0.030257,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23809,160,0.493102,0.050299,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1025,149,0.522900,0.045002,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1078,143,0.523847,0.043111,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,186,152,0.494342,0.047664,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1087,149,0.522900,0.045002,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23689,172,0.476819,0.055377,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1364,169,0.512099,0.051856,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1443,169,0.512099,0.051856,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,191,170,0.477126,0.054698,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1399,169,0.512099,0.051856,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23666,182,0.499220,0.056875,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1263,182,0.530986,0.054605,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1373,182,0.530986,0.054605,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,186,182,0.499220,0.056875,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1333,182,0.530986,0.054605,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23794,142,0.489887,0.044753,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,910,133,0.514900,0.040512,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1046,127,0.515841,0.038614,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,188,136,0.490814,0.042781,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,985,133,0.514900,0.040512,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23742,100,0.494065,0.031201,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,671,100,0.517457,0.030257,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,791,100,0.517457,0.030257,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,179,100,0.494065,0.031201,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,741,100,0.517457,0.030257,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23809,207,0.475296,0.067034,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1457,201,0.514209,0.061713,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1523,197,0.514841,0.060411,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,191,203,0.475912,0.065653,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1498,201,0.514209,0.061713,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23877,102,0.485741,0.032197,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,711,102,0.509346,0.031193,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,770,102,0.509346,0.031193,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,179,102,0.485741,0.032197,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,786,102,0.509346,0.031193,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23881,125,0.502720,0.038652,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,798,116,0.530770,0.034575,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,867,114,0.531087,0.033959,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,181,120,0.503498,0.037048,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,867,116,0.530770,0.034575,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23792,100,0.506138,0.030703,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,666,100,0.529913,0.029789,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,783,100,0.529913,0.029789,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,180,100,0.506138,0.030703,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,758,100,0.529913,0.029789,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23686,169,0.485260,0.053753,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1176,169,0.504534,0.052371,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1289,169,0.504534,0.052371,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,189,169,0.485260,0.053753,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1233,169,0.504534,0.052371,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23848,100,0.494065,0.031201,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,672,100,0.517457,0.030257,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,733,100,0.517457,0.030257,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,178,100,0.494065,0.031201,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,739,100,0.517457,0.030257,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23645,165,0.478121,0.052987,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1157,165,0.496735,0.051643,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1261,165,0.496735,0.051643,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,188,165,0.478121,0.052987,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1200,165,0.496735,0.051643,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23659,102,0.488937,0.032055,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,700,102,0.512644,0.031060,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,823,102,0.512644,0.031060,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,181,102,0.488937,0.032055,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,773,102,0.512644,0.031060,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23859,100,0.492225,0.031279,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,669,100,0.515559,0.030331,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,767,100,0.515559,0.030331,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,180,100,0.492225,0.031279,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,753,100,0.515559,0.030331,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23719,140,0.487211,0.044276,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,899,131,0.511657,0.040061,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1006,125,0.512596,0.038156,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,184,134,0.488136,0.042298,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,956,131,0.511657,0.040061,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23876,105,0.487561,0.033071,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,731,105,0.510290,0.032081,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,790,105,0.510290,0.032081,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,179,105,0.487561,0.033071,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,798,105,0.510290,0.032081,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23744,166,0.495417,0.052054,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1157,166,0.518536,0.050502,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1241,166,0.518536,0.050502,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,187,166,0.495417,0.052054,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1204,166,0.518536,0.050502,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23778,184,0.499376,0.057500,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1292,181,0.521932,0.054915,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1372,178,0.522407,0.053956,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,188,182,0.499688,0.056839,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1343,181,0.521932,0.054915,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23784,102,0.488479,0.032075,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,716,102,0.512172,0.031079,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,803,102,0.512172,0.031079,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,180,102,0.488479,0.032075,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,787,102,0.512172,0.031079,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23725,191,0.492693,0.060271,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1250,185,0.537366,0.055092,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1353,181,0.538006,0.053837,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,188,187,0.493315,0.058935,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1307,185,0.537366,0.055092,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23733,251,0.511565,0.077733,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1810,241,0.568824,0.069593,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1888,235,0.569809,0.067743,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,195,245,0.512516,0.075734,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1795,241,0.568824,0.069593,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23778,165,0.497201,0.051611,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1158,165,0.506337,0.050989,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1254,165,0.506337,0.050989,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,186,165,0.497201,0.051611,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1222,165,0.506337,0.050989,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23722,159,0.501871,0.049394,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1030,153,0.539039,0.045320,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1124,149,0.539677,0.044083,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,188,155,0.502495,0.048092,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1087,153,0.539039,0.045320,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23731,114,0.492137,0.035714,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,755,108,0.504661,0.033251,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,890,104,0.505283,0.031980,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,185,110,0.492754,0.034418,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,834,108,0.504661,0.033251,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23780,100,0.492225,0.031279,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,684,100,0.515559,0.030331,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,734,100,0.515559,0.030331,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,177,100,0.492225,0.031279,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,752,100,0.515559,0.030331,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23712,230,0.468366,0.075410,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1590,221,0.516078,0.067833,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1702,215,0.517028,0.065870,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,192,224,0.469287,0.073298,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1599,221,0.516078,0.067833,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23660,166,0.503358,0.051505,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1153,166,0.522138,0.050273,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1252,166,0.522138,0.050273,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,185,166,0.503358,0.051505,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1207,166,0.522138,0.050273,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23800,243,0.463448,0.080357,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1686,237,0.515945,0.072878,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1795,233,0.516579,0.071560,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,193,239,0.464061,0.078930,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1702,237,0.515945,0.072878,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23703,186,0.493470,0.058601,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1232,180,0.527654,0.054217,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1325,176,0.528290,0.052948,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,187,182,0.494092,0.057269,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1274,180,0.527654,0.054217,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23822,168,0.493482,0.052830,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1179,168,0.518221,0.051142,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1273,168,0.518221,0.051142,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,188,168,0.493482,0.052830,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1219,168,0.518221,0.051142,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23724,122,0.499690,0.037865,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,824,114,0.527221,0.034122,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,897,112,0.527537,0.033503,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,182,116,0.500620,0.035936,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,855,114,0.527221,0.034122,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23948,100,0.506138,0.030703,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,668,100,0.529913,0.029789,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,750,100,0.529913,0.029789,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,178,100,0.506138,0.030703,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,754,100,0.529913,0.029789,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23634,176,0.475299,0.056811,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1237,176,0.504616,0.054574,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1313,176,0.504616,0.054574,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,186,176,0.475299,0.056811,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1290,176,0.504616,0.054574,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23674,168,0.486562,0.053333,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1164,168,0.511544,0.051581,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1269,168,0.511544,0.051581,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,187,168,0.486562,0.053333,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1229,168,0.511544,0.051581,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23781,172,0.480911,0.055058,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1239,172,0.507601,0.053103,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1290,172,0.507601,0.053103,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,187,172,0.480911,0.055058,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1255,172,0.507601,0.053103,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23733,102,0.491228,0.031955,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,713,102,0.515009,0.030965,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,832,102,0.515009,0.030965,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,180,102,0.491228,0.031955,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,780,102,0.515009,0.030965,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23781,130,0.505453,0.040074,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,862,124,0.522999,0.037349,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,982,120,0.523629,0.036101,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,185,126,0.506077,0.038793,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,906,124,0.522999,0.037349,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23714,152,0.478301,0.048734,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,985,145,0.498447,0.045185,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1117,141,0.499068,0.043884,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,186,148,0.478914,0.047390,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1046,145,0.498447,0.045185,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23667,168,0.502811,0.052174,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1171,168,0.527134,0.050572,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1256,168,0.527134,0.050572,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,188,168,0.502811,0.052174,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1222,168,0.527134,0.050572,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23801,165,0.476760,0.053089,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1399,165,0.511778,0.050629,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1502,165,0.511778,0.050629,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,190,165,0.476760,0.053089,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1468,165,0.511778,0.050629,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23695,186,0.493470,0.058601,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1225,180,0.527654,0.054217,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1356,176,0.528290,0.052948,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,188,182,0.494092,0.057269,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1274,180,0.527654,0.054217,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23749,214,0.496095,0.067380,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1424,208,0.539351,0.061942,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1496,204,0.539994,0.060678,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,188,210,0.496720,0.066038,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1467,208,0.539351,0.061942,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23855,222,0.481424,0.071383,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1491,216,0.526299,0.065415,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1555,212,0.526937,0.064126,post
